customer_id,gender,start_date,end_date,is_deleted,class,class_name,campaign_id,campaign_name,mean,median,max,min,routine_flg,calc_date,membership_period
AS115149,M,2018-05-11,2019-01-31,1,C01,0_종일,CA2,0_입회비반액할인,4.111111111111111,3.0,7,1,1,2019-01-31,8
PL658829,M,2018-05-11,2018-07-31,1,C02,1_주간,CA2,0_입회비반액할인,6.0,5.0,10,3,1,2018-07-31,2
HD459890,M,2018-05-11,2019-01-31,1,C02,1_주간,CA2,0_입회비반액할인,4.111111111111111,3.0,9,2,0,2019-01-31,8
HD751493,M,2018-05-11,2018-06-30,1,C01,0_종일,CA2,0_입회비반액할인,5.5,5.5,8,3,0,2018-06-30,1
PL512409,M,2018-05-11,2019-01-31,1,C03,2_야간,CA2,0_입회비반액할인,4.333333333333333,4.0,7,3,1,2019-01-31,8
AS100947,M,2018-05-12,,0,C03,2_야간,CA2,0_입회비반액할인,6.909090909090909,8.0,9,3,1,2019-04-30,11
IK288997,F,2018-05-12,2018-06-30,1,C02,1_주간,CA2,0_입회비반액할인,4.5,4.5,8,1,0,2018-06-30,1
AS195052,M,2018-05-12,2018-11-30,1,C02,1_주간,CA2,0_입회비반액할인,3.5714285714285716,3.0,8,1,1,2018-11-30,6
PL003692,M,2018-05-12,,0,C03,2_야간,CA2,0_입회비반액할인,7.2727272727272725,7.0,11,4,1,2019-04-30,11
TS736914,M,2018-05-12,,0,C01,0_종일,CA2,0_입회비반액할인,7.363636363636363,7.0,10,4,1,2019-04-30,11
OA441503,M,2018-05-12,2019-01-31,1,C03,2_야간,CA2,0_입회비반액할인,4.777777777777778,4.0,10,1,1,2019-01-31,8
AS846805,M,2018-05-12,2018-08-31,1,C01,0_종일,CA2,0_입회비반액할인,3.75,3.0,6,3,0,2018-08-31,3
TS810276,F,2018-05-12,2018-11-30,1,C01,0_종일,CA2,0_입회비반액할인,5.0,5.0,8,2,1,2018-11-30,6
IK234815,F,2018-05-12,,0,C02,1_주간,CA2,0_입회비반액할인,6.7272727272727275,7.0,9,5,1,2019-04-30,11
HI784027,F,2018-05-12,2018-07-31,1,C01,0_종일,CA2,0_입회비반액할인,6.0,3.0,12,3,0,2018-07-31,2
IK311371,M,2018-05-12,2019-03-31,1,C01,0_종일,CA2,0_입회비반액할인,5.090909090909091,5.0,10,1,1,2019-03-31,10
IK286521,M,2018-05-12,2018-10-31,1,C03,2_야간,CA2,0_입회비반액할인,4.5,3.0,9,1,0,2018-10-31,5
AS220726,M,2018-05-12,2019-01-31,1,C01,0_종일,CA2,0_입회비반액할인,4.333333333333333,3.0,10,2,0,2019-01-31,8
OA653002,F,2018-05-12,2019-02-28,1,C01,0_종일,CA2,0_입회비반액할인,5.9,5.0,12,3,1,2019-02-28,9
TS848093,M,2018-05-12,2018-12-31,1,C03,2_야간,CA2,0_입회비반액할인,4.375,4.0,7,2,1,2018-12-31,7
GD082530,M,2018-05-13,,0,C03,2_야간,CA2,0_입회비반액할인,7.454545454545454,7.0,10,5,1,2019-04-30,11
PL472728,F,2018-05-13,2018-09-30,1,C02,1_주간,CA2,0_입회비반액할인,4.2,4.0,6,2,1,2018-09-30,4
IK673736,F,2018-05-13,2018-10-31,1,C02,1_주간,CA2,0_입회비반액할인,3.3333333333333335,2.0,8,1,0,2018-10-31,5
IK624245,F,2018-05-13,2018-12-31,1,C01,0_종일,CA2,0_입회비반액할인,4.5,4.0,8,2,1,2018-12-31,7
OA397694,M,2018-05-13,2019-01-31,1,C01,0_종일,CA2,0_입회비반액할인,4.444444444444445,4.0,8,2,0,2019-01-31,8
OA893650,F,2018-05-13,2018-06-30,1,C03,2_야간,CA2,0_입회비반액할인,5.5,5.5,10,1,0,2018-06-30,1
AS409779,F,2018-05-13,2018-11-30,1,C01,0_종일,CA2,0_입회비반액할인,5.0,4.0,9,2,0,2018-11-30,6
PL734553,F,2018-05-13,2018-11-30,1,C02,1_주간,CA2,0_입회비반액할인,5.857142857142857,5.0,10,1,1,2018-11-30,6
TS917520,F,2018-05-13,,0,C01,0_종일,CA2,0_입회비반액할인,7.2727272727272725,7.0,10,5,1,2019-04-30,11
HI732386,M,2018-05-13,2019-02-28,1,C02,1_주간,CA2,0_입회비반액할인,4.7,4.0,10,2,0,2019-02-28,9
TS357747,M,2018-05-13,,0,C01,0_종일,CA2,0_입회비반액할인,7.909090909090909,8.0,10,7,1,2019-04-30,11
HD094734,F,2018-05-13,2018-07-31,1,C02,1_주간,CA2,0_입회비반액할인,6.0,5.0,9,4,0,2018-07-31,2
AS015233,M,2018-05-13,,0,C01,0_종일,CA2,0_입회비반액할인,7.545454545454546,7.0,11,4,1,2019-04-30,11
IK026319,M,2018-05-13,2019-02-28,1,C02,1_주간,CA2,0_입회비반액할인,4.6,4.5,8,1,0,2019-02-28,9
GD309433,F,2018-05-13,2019-02-28,1,C03,2_야간,CA2,0_입회비반액할인,4.1,3.0,9,2,0,2019-02-28,9
IK044135,F,2018-05-13,2019-02-28,1,C01,0_종일,CA2,0_입회비반액할인,4.7,4.0,8,1,1,2019-02-28,9
IK090562,M,2018-05-14,2018-10-31,1,C01,0_종일,CA2,0_입회비반액할인,4.333333333333333,3.5,9,2,0,2018-10-31,5
OA126055,M,2018-05-14,2019-03-31,1,C03,2_야간,CA2,0_입회비반액할인,4.818181818181818,4.0,9,1,1,2019-03-31,10
HD443173,M,2018-05-14,2018-12-31,1,C03,2_야간,CA2,0_입회비반액할인,3.875,3.0,9,1,1,2018-12-31,7
HD743673,F,2018-05-14,2018-12-31,1,C01,0_종일,CA2,0_입회비반액할인,3.875,3.0,7,1,0,2018-12-31,7
IK266585,M,2018-05-14,,0,C03,2_야간,CA2,0_입회비반액할인,8.454545454545455,8.0,11,5,1,2019-04-30,11
IK602905,F,2018-05-14,2018-08-31,1,C02,1_주간,CA2,0_입회비반액할인,4.25,4.5,7,1,0,2018-08-31,3
TS551344,M,2018-05-14,2019-02-28,1,C01,0_종일,CA2,0_입회비반액할인,4.2,3.5,9,1,0,2019-02-28,9
HI841207,M,2018-05-15,2018-11-30,1,C01,0_종일,CA2,0_입회비반액할인,4.571428571428571,3.0,9,2,1,2018-11-30,6
HI103175,F,2018-05-15,,0,C01,0_종일,CA2,0_입회비반액할인,7.090909090909091,7.0,10,5,1,2019-04-30,11
HD926451,F,2018-05-15,2018-06-30,1,C01,0_종일,CA2,0_입회비반액할인,6.0,6.0,8,4,0,2018-06-30,1
GD594854,M,2018-05-15,,0,C03,2_야간,CA2,0_입회비반액할인,8.0,8.0,11,6,1,2019-04-30,11
PL013000,M,2018-05-15,,0,C01,0_종일,CA2,0_입회비반액할인,7.7272727272727275,7.0,9,6,1,2019-04-30,11
GD547144,F,2018-05-15,2018-09-30,1,C02,1_주간,CA2,0_입회비반액할인,4.0,4.0,8,1,0,2018-09-30,4
HD187665,M,2018-05-15,,0,C03,2_야간,CA2,0_입회비반액할인,7.636363636363637,8.0,9,6,1,2019-04-30,11
GD523289,F,2018-05-15,2018-12-31,1,C02,1_주간,CA2,0_입회비반액할인,4.125,3.5,8,2,1,2018-12-31,7
HD703891,M,2018-05-15,2018-06-30,1,C03,2_야간,CA2,0_입회비반액할인,5.5,5.5,10,1,0,2018-06-30,1
HD804041,M,2018-05-15,2018-08-31,1,C01,0_종일,CA2,0_입회비반액할인,5.0,4.5,9,2,1,2018-08-31,3
TS993439,M,2018-05-15,2018-06-30,1,C03,2_야간,CA2,0_입회비반액할인,6.5,6.5,10,3,0,2018-06-30,1
OA103150,M,2018-06-01,2018-08-31,1,C02,1_주간,CA2,0_입회비반액할인,4.666666666666667,3.0,9,2,1,2018-08-31,2
TS964483,M,2018-06-01,,0,C01,0_종일,CA2,0_입회비반액할인,7.9,8.0,11,5,1,2019-04-30,10
AS280969,M,2018-06-01,2018-11-30,1,C01,0_종일,CA2,0_입회비반액할인,5.333333333333333,4.5,8,3,1,2018-11-30,5
HI910114,M,2018-06-01,2018-11-30,1,C03,2_야간,CA2,0_입회비반액할인,5.0,4.5,8,1,0,2018-11-30,5
AS116472,F,2018-06-01,2018-11-30,1,C01,0_종일,CA2,0_입회비반액할인,5.0,5.5,7,2,1,2018-11-30,5
HI586644,F,2018-06-01,2018-10-31,1,C01,0_종일,CA2,0_입회비반액할인,3.6,3.0,8,1,0,2018-10-31,4
GD856484,M,2018-06-01,2018-08-31,1,C03,2_야간,CA2,0_입회비반액할인,5.333333333333333,5.0,9,2,1,2018-08-31,2
HD625291,M,2018-06-01,2019-01-31,1,C01,0_종일,CA2,0_입회비반액할인,4.25,4.5,6,2,1,2019-01-31,7
TS219429,M,2018-06-01,,0,C01,0_종일,CA2,0_입회비반액할인,8.3,8.0,10,7,1,2019-04-30,10
HD192887,M,2018-06-01,2019-03-31,1,C01,0_종일,CA2,0_입회비반액할인,5.2,5.5,9,1,1,2019-03-31,9
HD565805,M,2018-06-01,2019-02-28,1,C03,2_야간,CA2,0_입회비반액할인,3.5555555555555554,3.0,8,1,1,2019-02-28,8
OA419926,F,2018-06-02,2019-02-28,1,C01,0_종일,CA2,0_입회비반액할인,3.7777777777777777,4.0,7,1,1,2019-02-28,8
OA599080,F,2018-06-02,2018-11-30,1,C01,0_종일,CA2,0_입회비반액할인,5.333333333333333,4.5,10,4,1,2018-11-30,5
IK126851,M,2018-06-02,2018-07-31,1,C01,0_종일,CA2,0_입회비반액할인,4.5,4.5,7,2,0,2018-07-31,1
TS342811,M,2018-06-02,,0,C03,2_야간,CA2,0_입회비반액할인,7.8,7.5,10,5,1,2019-04-30,10
GD730210,M,2018-06-02,2019-02-28,1,C03,2_야간,CA2,0_입회비반액할인,3.888888888888889,4.0,8,1,1,2019-02-28,8
AS822877,F,2018-06-02,,0,C02,1_주간,CA2,0_입회비반액할인,7.4,7.0,11,6,1,2019-04-30,10
IK854778,M,2018-06-02,2019-02-28,1,C02,1_주간,CA2,0_입회비반액할인,3.2222222222222223,3.0,8,1,1,2019-02-28,8
PL311399,M,2018-06-02,2019-03-31,1,C01,0_종일,CA2,0_입회비반액할인,4.8,5.0,8,2,1,2019-03-31,9
IK453226,M,2018-06-02,,0,C03,2_야간,CA2,0_입회비반액할인,7.0,7.5,8,5,1,2019-04-30,10
IK548249,M,2018-06-02,2019-03-31,1,C03,2_야간,CA2,0_입회비반액할인,4.7,4.0,10,1,1,2019-03-31,9
HI191890,F,2018-06-02,2018-07-31,1,C03,2_야간,CA2,0_입회비반액할인,6.5,6.5,10,3,0,2018-07-31,1
HD678019,M,2018-06-02,2019-01-31,1,C01,0_종일,CA2,0_입회비반액할인,4.375,4.0,8,1,1,2019-01-31,7
PL823122,M,2018-06-03,,0,C01,0_종일,CA2,0_입회비반액할인,8.3,8.0,12,6,1,2019-04-30,10
HD555581,F,2018-06-03,,0,C02,1_주간,CA2,0_입회비반액할인,8.2,8.0,9,7,1,2019-04-30,10
HI714742,F,2018-06-03,2018-12-31,1,C03,2_야간,CA2,0_입회비반액할인,4.857142857142857,6.0,7,1,0,2018-12-31,6
HI271061,M,2018-06-03,2019-03-31,1,C01,0_종일,CA2,0_입회비반액할인,3.7,3.0,9,1,1,2019-03-31,9
AS745792,F,2018-06-03,2018-10-31,1,C02,1_주간,CA2,0_입회비반액할인,4.0,4.0,7,2,0,2018-10-31,4
PL526101,M,2018-06-03,2018-10-31,1,C03,2_야간,CA2,0_입회비반액할인,3.0,2.0,8,1,0,2018-10-31,4
TS279306,F,2018-06-03,2018-10-31,1,C02,1_주간,CA2,0_입회비반액할인,5.0,4.0,9,4,1,2018-10-31,4
PL323691,M,2018-06-03,2018-10-31,1,C03,2_야간,CA2,0_입회비반액할인,4.0,3.0,10,1,0,2018-10-31,4
OA669176,M,2018-06-03,2019-03-31,1,C01,0_종일,CA2,0_입회비반액할인,4.8,4.5,10,1,1,2019-03-31,9
HD781345,F,2018-06-03,2018-11-30,1,C01,0_종일,CA2,0_입회비반액할인,4.5,5.0,7,2,1,2018-11-30,5
PL103598,M,2018-06-03,2019-02-28,1,C01,0_종일,CA2,0_입회비반액할인,3.3333333333333335,2.0,7,1,1,2019-02-28,8
HI433894,M,2018-06-03,2018-10-31,1,C03,2_야간,CA2,0_입회비반액할인,3.0,2.0,7,2,0,2018-10-31,4
HI687125,M,2018-06-03,2018-08-31,1,C01,0_종일,CA2,0_입회비반액할인,5.333333333333333,5.0,10,1,0,2018-08-31,2
GD807513,F,2018-06-03,,0,C02,1_주간,CA2,0_입회비반액할인,8.4,9.0,10,6,1,2019-04-30,10
IK758927,M,2018-06-03,,0,C01,0_종일,CA2,0_입회비반액할인,7.0,7.0,9,5,1,2019-04-30,10
GD069335,M,2018-06-03,2018-07-31,1,C01,0_종일,CA2,0_입회비반액할인,7.0,7.0,12,2,0,2018-07-31,1
AS748245,M,2018-06-03,2019-02-28,1,C02,1_주간,CA2,0_입회비반액할인,4.444444444444445,3.0,8,2,1,2019-02-28,8
OA131146,F,2018-06-03,,0,C01,0_종일,CA2,0_입회비반액할인,8.4,8.5,12,5,1,2019-04-30,10
HI511961,M,2018-06-03,2018-07-31,1,C03,2_야간,CA2,0_입회비반액할인,6.0,6.0,9,3,0,2018-07-31,1
TS124176,F,2018-06-04,,0,C02,1_주간,CA2,0_입회비반액할인,7.8,8.0,10,5,1,2019-04-30,10
IK168411,M,2018-06-04,2018-08-31,1,C01,0_종일,CA2,0_입회비반액할인,4.666666666666667,4.0,9,1,0,2018-08-31,2
IK186228,M,2018-06-04,2018-11-30,1,C01,0_종일,CA2,0_입회비반액할인,3.6666666666666665,2.5,9,1,0,2018-11-30,5
AS472959,F,2018-06-04,2018-12-31,1,C02,1_주간,CA2,0_입회비반액할인,4.857142857142857,5.0,10,1,1,2018-12-31,6
HD724425,M,2018-06-04,,0,C01,0_종일,CA2,0_입회비반액할인,7.4,8.0,9,5,1,2019-04-30,10
GD137323,M,2018-06-04,2018-12-31,1,C03,2_야간,CA2,0_입회비반액할인,5.571428571428571,6.0,9,3,1,2018-12-31,6
TS921837,M,2018-06-04,2019-03-31,1,C01,0_종일,CA2,0_입회비반액할인,4.0,3.5,9,2,1,2019-03-31,9
IK597919,F,2018-06-04,2018-08-31,1,C01,0_종일,CA2,0_입회비반액할인,4.666666666666667,4.0,8,2,1,2018-08-31,2
HI099779,M,2018-06-04,,0,C01,0_종일,CA2,0_입회비반액할인,6.7,7.0,9,4,1,2019-04-30,10
OA614379,M,2018-06-04,2019-02-28,1,C01,0_종일,CA2,0_입회비반액할인,4.0,4.0,9,1,1,2019-02-28,8
OA140594,M,2018-06-05,2018-12-31,1,C03,2_야간,CA2,0_입회비반액할인,4.285714285714286,5.0,7,2,1,2018-12-31,6
TS598570,M,2018-06-05,2018-10-31,1,C03,2_야간,CA2,0_입회비반액할인,4.0,3.0,8,2,1,2018-10-31,4
AS163543,M,2018-06-05,2018-10-31,1,C02,1_주간,CA2,0_입회비반액할인,4.2,3.0,8,1,0,2018-10-31,4
TS094366,M,2018-06-05,2019-02-28,1,C02,1_주간,CA2,0_입회비반액할인,3.7777777777777777,3.0,8,1,1,2019-02-28,8
GD372798,F,2018-06-05,2019-03-31,1,C01,0_종일,CA2,0_입회비반액할인,3.7,3.0,8,1,1,2019-03-31,9
HI844972,M,2018-06-05,2019-01-31,1,C01,0_종일,CA2,0_입회비반액할인,3.5,2.5,8,1,1,2019-01-31,7
HI154843,M,2018-06-05,,0,C03,2_야간,CA2,0_입회비반액할인,7.3,8.0,10,4,1,2019-04-30,10
IK322778,M,2018-06-05,,0,C01,0_종일,CA2,0_입회비반액할인,8.1,8.0,10,5,1,2019-04-30,10
IK662753,F,2018-06-05,,0,C02,1_주간,CA2,0_입회비반액할인,7.2,7.0,9,6,1,2019-04-30,10
TS726881,M,2018-06-06,2018-12-31,1,C01,0_종일,CA2,0_입회비반액할인,4.857142857142857,5.0,7,2,0,2018-12-31,6
IK060981,M,2018-06-06,2018-09-30,1,C02,1_주간,CA2,0_입회비반액할인,5.25,4.5,10,2,0,2018-09-30,3
OA389068,M,2018-06-06,,0,C01,0_종일,CA2,0_입회비반액할인,8.5,9.0,12,6,1,2019-04-30,10
TS752925,F,2018-06-06,,0,C02,1_주간,CA2,0_입회비반액할인,8.4,8.0,11,6,1,2019-04-30,10
OA353264,M,2018-06-06,2018-09-30,1,C03,2_야간,CA2,0_입회비반액할인,5.25,5.0,8,3,0,2018-09-30,3
HI620428,M,2018-06-06,2019-03-31,1,C01,0_종일,CA2,0_입회비반액할인,4.7,4.5,9,2,1,2019-03-31,9
IK364005,F,2018-06-06,,0,C03,2_야간,CA2,0_입회비반액할인,8.5,9.0,12,5,1,2019-04-30,10
GD192754,M,2018-06-06,2019-02-28,1,C01,0_종일,CA2,0_입회비반액할인,4.111111111111111,4.0,7,1,1,2019-02-28,8
TS427553,F,2018-06-06,2018-08-31,1,C01,0_종일,CA2,0_입회비반액할인,4.666666666666667,4.0,9,1,0,2018-08-31,2
HD841739,M,2018-06-06,2019-02-28,1,C03,2_야간,CA2,0_입회비반액할인,4.444444444444445,3.0,8,2,1,2019-02-28,8
OA327340,F,2018-06-06,,0,C02,1_주간,CA2,0_입회비반액할인,7.7,8.0,10,5,1,2019-04-30,10
HI513968,M,2018-06-06,,0,C03,2_야간,CA2,0_입회비반액할인,7.5,7.5,10,4,1,2019-04-30,10
PL183628,F,2018-06-06,2018-08-31,1,C03,2_야간,CA2,0_입회비반액할인,4.666666666666667,5.0,7,2,0,2018-08-31,2
OA441851,M,2018-06-07,2018-07-31,1,C02,1_주간,CA2,0_입회비반액할인,6.5,6.5,10,3,0,2018-07-31,1
GD942165,F,2018-06-07,2018-09-30,1,C01,0_종일,CA2,0_입회비반액할인,3.75,3.5,6,2,0,2018-09-30,3
OA332826,M,2018-06-07,,0,C01,0_종일,CA2,0_입회비반액할인,7.4,7.0,11,6,1,2019-04-30,10
TS910887,F,2018-06-07,,0,C02,1_주간,CA2,0_입회비반액할인,7.3,7.0,10,5,1,2019-04-30,10
OA357510,F,2018-06-07,2018-10-31,1,C01,0_종일,CA2,0_입회비반액할인,3.4,2.0,9,1,0,2018-10-31,4
GD903750,F,2018-06-07,2019-03-31,1,C01,0_종일,CA2,0_입회비반액할인,4.2,3.5,10,1,1,2019-03-31,9
TS447283,M,2018-06-07,,0,C01,0_종일,CA2,0_입회비반액할인,7.4,7.0,10,6,1,2019-04-30,10
AS008805,M,2018-06-07,2019-03-31,1,C01,0_종일,CA2,0_입회비반액할인,4.0,4.0,8,1,1,2019-03-31,9
AS212132,F,2018-06-07,2019-02-28,1,C01,0_종일,CA2,0_입회비반액할인,3.5555555555555554,3.0,7,1,0,2019-02-28,8
AS680056,M,2018-06-08,2019-01-31,1,C01,0_종일,CA2,0_입회비반액할인,4.75,4.5,7,3,1,2019-01-31,7
TS166191,M,2018-06-08,2019-02-28,1,C01,0_종일,CA2,0_입회비반액할인,4.666666666666667,3.0,9,2,1,2019-02-28,8
HI805260,F,2018-06-08,2018-08-31,1,C01,0_종일,CA2,0_입회비반액할인,6.333333333333333,5.0,9,5,0,2018-08-31,2
TS094459,M,2018-06-08,2019-01-31,1,C01,0_종일,CA2,0_입회비반액할인,4.375,3.5,9,1,0,2019-01-31,7
GD459084,M,2018-06-08,,0,C02,1_주간,CA2,0_입회비반액할인,7.8,8.0,10,5,1,2019-04-30,10
HI560276,F,2018-06-08,2019-02-28,1,C02,1_주간,CA2,0_입회비반액할인,4.555555555555555,5.0,10,1,1,2019-02-28,8
HD883595,M,2018-06-08,2018-08-31,1,C03,2_야간,CA2,0_입회비반액할인,5.333333333333333,4.0,9,3,1,2018-08-31,2
GD991319,M,2018-06-08,2019-03-31,1,C02,1_주간,CA2,0_입회비반액할인,3.6,3.5,8,1,1,2019-03-31,9
PL170709,M,2018-06-08,2018-07-31,1,C01,0_종일,CA2,0_입회비반액할인,7.0,7.0,9,5,1,2018-07-31,1
HD762655,M,2018-06-08,2019-01-31,1,C01,0_종일,CA2,0_입회비반액할인,4.625,4.5,9,2,1,2019-01-31,7
AS708113,M,2018-06-08,2018-12-31,1,C01,0_종일,CA2,0_입회비반액할인,4.428571428571429,5.0,8,1,1,2018-12-31,6
PL826676,M,2018-06-08,2018-09-30,1,C01,0_종일,CA2,0_입회비반액할인,4.5,4.0,9,1,0,2018-09-30,3
AS665097,M,2018-06-08,2018-12-31,1,C01,0_종일,CA2,0_입회비반액할인,4.0,3.0,9,1,0,2018-12-31,6
GD893916,F,2018-06-08,,0,C01,0_종일,CA2,0_입회비반액할인,8.1,8.0,12,5,1,2019-04-30,10
OA399367,M,2018-06-08,2018-12-31,1,C03,2_야간,CA2,0_입회비반액할인,5.142857142857143,4.0,8,3,1,2018-12-31,6
OA869840,M,2018-06-08,,0,C01,0_종일,CA2,0_입회비반액할인,7.7,8.0,10,5,1,2019-04-30,10
GD879310,M,2018-06-08,2018-11-30,1,C01,0_종일,CA2,0_입회비반액할인,4.333333333333333,4.0,10,1,0,2018-11-30,5
AS820169,M,2018-06-09,2018-09-30,1,C01,0_종일,CA2,0_입회비반액할인,4.5,4.0,8,2,0,2018-09-30,3
PL409655,F,2018-06-09,2018-09-30,1,C01,0_종일,CA2,0_입회비반액할인,4.0,3.5,7,2,0,2018-09-30,3
HI415680,F,2018-06-09,2019-03-31,1,C02,1_주간,CA2,0_입회비반액할인,4.7,4.5,7,1,1,2019-03-31,9
PL113946,M,2018-06-09,2018-11-30,1,C03,2_야간,CA2,0_입회비반액할인,5.0,5.5,9,1,0,2018-11-30,5
GD092126,F,2018-06-09,2018-08-31,1,C01,0_종일,CA2,0_입회비반액할인,4.333333333333333,3.0,8,2,0,2018-08-31,2
HI958817,M,2018-06-09,2019-01-31,1,C03,2_야간,CA2,0_입회비반액할인,3.375,3.0,7,1,1,2019-01-31,7
AS854424,F,2018-06-09,2019-03-31,1,C01,0_종일,CA2,0_입회비반액할인,3.9,4.5,8,1,0,2019-03-31,9
HD738121,F,2018-06-09,,0,C01,0_종일,CA2,0_입회비반액할인,7.4,7.0,11,5,1,2019-04-30,10
PL031436,M,2018-06-09,2019-03-31,1,C01,0_종일,CA2,0_입회비반액할인,4.6,4.5,10,1,1,2019-03-31,9
TS173314,F,2018-06-10,,0,C02,1_주간,CA2,0_입회비반액할인,7.7,7.5,10,5,1,2019-04-30,10
AS217722,M,2018-06-10,,0,C01,0_종일,CA2,0_입회비반액할인,7.3,7.0,11,6,1,2019-04-30,10
IK651569,M,2018-06-10,2018-12-31,1,C01,0_종일,CA2,0_입회비반액할인,4.714285714285714,4.0,9,2,1,2018-12-31,6
OA311004,F,2018-06-10,2018-10-31,1,C02,1_주간,CA2,0_입회비반액할인,3.6,2.0,10,1,0,2018-10-31,4
PL834061,F,2018-06-10,,0,C01,0_종일,CA2,0_입회비반액할인,6.7,6.0,10,5,1,2019-04-30,10
GD659982,F,2018-06-10,,0,C02,1_주간,CA2,0_입회비반액할인,7.8,7.5,10,5,1,2019-04-30,10
IK626501,M,2018-06-10,,0,C01,0_종일,CA2,0_입회비반액할인,7.9,8.0,10,5,1,2019-04-30,10
PL541970,M,2018-06-10,2018-11-30,1,C03,2_야간,CA2,0_입회비반액할인,4.166666666666667,3.5,8,1,0,2018-11-30,5
GD318523,F,2018-06-10,2018-11-30,1,C02,1_주간,CA2,0_입회비반액할인,5.333333333333333,5.0,10,2,0,2018-11-30,5
IK638789,M,2018-06-10,,0,C03,2_야간,CA2,0_입회비반액할인,7.7,8.0,9,5,1,2019-04-30,10
OA467724,F,2018-06-10,2018-08-31,1,C01,0_종일,CA2,0_입회비반액할인,4.333333333333333,3.0,8,2,0,2018-08-31,2
AS859775,M,2018-06-10,,0,C01,0_종일,CA2,0_입회비반액할인,8.1,7.5,12,6,1,2019-04-30,10
HI218595,F,2018-06-10,,0,C03,2_야간,CA2,0_입회비반액할인,8.7,8.5,11,5,1,2019-04-30,10
HD375116,F,2018-06-10,2018-07-31,1,C02,1_주간,CA2,0_입회비반액할인,3.5,3.5,6,1,0,2018-07-31,1
PL613759,F,2018-06-11,2018-10-31,1,C01,0_종일,CA2,0_입회비반액할인,4.0,3.0,7,2,0,2018-10-31,4
OA215175,F,2018-06-11,2018-12-31,1,C01,0_종일,CA2,0_입회비반액할인,4.428571428571429,4.0,8,2,1,2018-12-31,6
PL886444,M,2018-06-11,2018-10-31,1,C02,1_주간,CA2,0_입회비반액할인,3.8,3.0,8,1,0,2018-10-31,4
IK331285,M,2018-06-11,2018-09-30,1,C01,0_종일,CA2,0_입회비반액할인,4.25,3.5,7,3,0,2018-09-30,3
PL145577,M,2018-06-11,2019-02-28,1,C01,0_종일,CA2,0_입회비반액할인,4.111111111111111,4.0,8,1,1,2019-02-28,8
PL649138,M,2018-06-11,2018-12-31,1,C01,0_종일,CA2,0_입회비반액할인,4.857142857142857,5.0,8,1,1,2018-12-31,6
GD869667,M,2018-06-11,,0,C01,0_종일,CA2,0_입회비반액할인,8.0,7.5,12,5,1,2019-04-30,10
OA451950,F,2018-06-12,2019-01-31,1,C03,2_야간,CA2,0_입회비반액할인,3.125,3.0,6,1,0,2019-01-31,7
PL576454,F,2018-06-12,2018-11-30,1,C01,0_종일,CA2,0_입회비반액할인,5.0,4.5,8,2,1,2018-11-30,5
PL249372,M,2018-06-12,2018-11-30,1,C03,2_야간,CA2,0_입회비반액할인,5.0,5.0,9,1,1,2018-11-30,5
HD774056,F,2018-06-12,2018-09-30,1,C03,2_야간,CA2,0_입회비반액할인,5.0,4.5,9,2,0,2018-09-30,3
HI138847,F,2018-06-12,2018-09-30,1,C02,1_주간,CA2,0_입회비반액할인,4.5,4.0,8,2,0,2018-09-30,3
HD024506,F,2018-06-12,2018-12-31,1,C02,1_주간,CA2,0_입회비반액할인,5.0,3.0,11,2,1,2018-12-31,6
GD121535,M,2018-06-12,2018-12-31,1,C03,2_야간,CA2,0_입회비반액할인,4.142857142857143,4.0,7,2,1,2018-12-31,6
TS466629,M,2018-06-12,,0,C03,2_야간,CA2,0_입회비반액할인,8.5,8.0,11,5,1,2019-04-30,10
HI205526,M,2018-06-12,,0,C01,0_종일,CA2,0_입회비반액할인,7.1,7.0,10,4,1,2019-04-30,10
OA023562,F,2018-06-12,,0,C03,2_야간,CA2,0_입회비반액할인,7.9,8.0,10,6,1,2019-04-30,10
AS654830,M,2018-06-12,,0,C03,2_야간,CA2,0_입회비반액할인,6.8,6.5,9,5,1,2019-04-30,10
AS609865,F,2018-06-12,,0,C02,1_주간,CA2,0_입회비반액할인,8.1,8.0,11,6,1,2019-04-30,10
TS056568,F,2018-06-12,,0,C02,1_주간,CA2,0_입회비반액할인,7.7,8.0,11,5,1,2019-04-30,10
GD314208,M,2018-06-12,2019-03-31,1,C01,0_종일,CA2,0_입회비반액할인,4.2,3.5,8,1,1,2019-03-31,9
IK761183,F,2018-06-12,,0,C02,1_주간,CA2,0_입회비반액할인,8.1,8.0,10,6,1,2019-04-30,10
HD291079,M,2018-06-13,2018-12-31,1,C01,0_종일,CA2,0_입회비반액할인,4.428571428571429,5.0,7,2,1,2018-12-31,6
GD763297,M,2018-06-13,2019-01-31,1,C01,0_종일,CA2,0_입회비반액할인,5.0,4.5,9,3,1,2019-01-31,7
HD832421,F,2018-06-13,2018-12-31,1,C01,0_종일,CA2,0_입회비반액할인,5.428571428571429,6.0,9,2,1,2018-12-31,6
TS949361,M,2018-06-13,,0,C03,2_야간,CA2,0_입회비반액할인,7.9,8.0,11,5,1,2019-04-30,10
TS070436,F,2018-06-13,,0,C01,0_종일,CA2,0_입회비반액할인,8.2,8.0,11,5,1,2019-04-30,10
IK317256,F,2018-06-13,2018-12-31,1,C01,0_종일,CA2,0_입회비반액할인,4.714285714285714,5.0,7,1,1,2018-12-31,6
